id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
2E9cfTPZFXO0FpdA1ELYIK,0.709,0.0307,162.08,0.0821,0.0197,0.0462,4,0.674,1,311360,-8.259,0.832,0,audio_features,spotify:track:2E9cfTPZFXO0FpdA1ELYIK
4HbVVd2D3HKYe7PR0uEn1q,0.165,0.129,76.094,0.0429,0.711,0.00915,4,0.52,11,374440,-18.084,0.0972,0,audio_features,spotify:track:4HbVVd2D3HKYe7PR0uEn1q
3fjCqjypAHUNhfkujitTJn,0.675,0.283,95.861,0.0302,0.00233,0.0,4,0.424,0,249027,-5.189,0.35,1,audio_features,spotify:track:3fjCqjypAHUNhfkujitTJn
5VWVVSABdgccboSdrKGiZH,0.67,0.0781,104.964,0.095,0.383,0.805,4,0.598,1,382813,-9.205,0.189,0,audio_features,spotify:track:5VWVVSABdgccboSdrKGiZH
1wAXODAAL6hY64ZdhrnjBO,0.849,0.0864,122.033,0.0317,0.000983,1.51e-05,4,0.759,1,196627,-3.198,0.73,0,audio_features,spotify:track:1wAXODAAL6hY64ZdhrnjBO
6bCe6zDzNQtxeYLkDnUnjE,0.806,0.0917,174.057,0.0323,0.214,0.000535,4,0.579,1,174307,-5.7,0.789,1,audio_features,spotify:track:6bCe6zDzNQtxeYLkDnUnjE
3tBHQJmuE0BOKR7l4Anap5,0.878,0.0896,125.967,0.0447,0.00838,3.3e-06,4,0.568,0,203810,-3.156,0.28,1,audio_features,spotify:track:3tBHQJmuE0BOKR7l4Anap5
1ltLuP9LAjRDOx3amajVQo,0.575,0.152,128.035,0.174,3.44e-05,0.182,4,0.928,1,374957,-3.914,0.0855,1,audio_features,spotify:track:1ltLuP9LAjRDOx3amajVQo
7N3DKWBC8pKoTf0JzyYKaj,0.513,0.0937,128.461,0.0793,0.0104,0.312,4,0.687,7,212320,-8.389,0.564,1,audio_features,spotify:track:7N3DKWBC8pKoTf0JzyYKaj
1UBQ5GK8JaQjm5VbkBZY66,0.859,0.0871,125.145,0.0276,0.000359,0.00124,4,0.601,5,258027,-5.263,0.446,1,audio_features,spotify:track:1UBQ5GK8JaQjm5VbkBZY66
3Be7vJDOFNOVv3iYQgIQpu,0.335,0.219,174.062,0.0865,0.433,0.000189,3,0.681,11,182427,-10.479,0.749,0,audio_features,spotify:track:3Be7vJDOFNOVv3iYQgIQpu
5KPfCRFpaz2jzXaqeTM8tL,0.651,0.0935,123.002,0.0563,0.0005,0.8,4,0.753,10,455297,-9.834,0.0875,0,audio_features,spotify:track:5KPfCRFpaz2jzXaqeTM8tL
4Tjg4jsELqr8cSgwDZ4twe,0.678,0.156,84.039,0.266,0.209,0.0,4,0.637,0,250760,-3.798,0.254,1,audio_features,spotify:track:4Tjg4jsELqr8cSgwDZ4twe
5EauMVTXVoQOkax03XXVaV,0.789,0.337,136.023,0.0367,0.0372,0.0,4,0.518,0,249754,-5.806,0.393,1,audio_features,spotify:track:5EauMVTXVoQOkax03XXVaV
3z6mz57zyghwYKmoD8ZqEm,0.472,0.317,179.167,0.0277,0.6,3.77e-06,3,0.334,0,336093,-8.792,0.431,1,audio_features,spotify:track:3z6mz57zyghwYKmoD8ZqEm
7EwcNyYIMehlWfjk0yprbj,0.854,0.787,113.083,0.106,0.171,0.0,4,0.751,2,187093,-6.874,0.864,1,audio_features,spotify:track:7EwcNyYIMehlWfjk0yprbj
1MIDCw2NTW3Dtn9c6ohSC8,0.2,0.138,117.811,0.0407,0.762,0.433,4,0.521,8,297160,-15.759,0.348,1,audio_features,spotify:track:1MIDCw2NTW3Dtn9c6ohSC8
4baw6m9OhZ1W8fPqWinZ3L,0.204,0.0717,95.963,0.0358,0.805,1.42e-05,4,0.663,6,147200,-9.921,0.52,0,audio_features,spotify:track:4baw6m9OhZ1W8fPqWinZ3L
2MuJbBWAVewREJmB8WdGJ3,0.754,0.0467,82.395,0.0949,0.135,0.0339,4,0.78,5,260307,-5.377,0.81,0,audio_features,spotify:track:2MuJbBWAVewREJmB8WdGJ3
2EVNYzHWebyLvKxPX6Ozt8,0.563,0.101,85.711,0.0251,0.0141,3.69e-06,4,0.441,6,270800,-7.274,0.209,1,audio_features,spotify:track:2EVNYzHWebyLvKxPX6Ozt8
6GooW5ClYxnEmW8C5D6d45,0.26,0.379,107.973,0.0301,0.542,0.000328,3,0.376,0,354973,-12.061,0.124,1,audio_features,spotify:track:6GooW5ClYxnEmW8C5D6d45
2TDZzZeEXhtRIlrtBeCeTd,0.636,0.23,97.941,0.102,0.15,0.0,4,0.756,0,226053,-6.124,0.735,1,audio_features,spotify:track:2TDZzZeEXhtRIlrtBeCeTd
5FCyoZGaN6nRod1oNDJIWZ,0.819,0.0389,130.032,0.0501,0.00994,0.881,4,0.682,9,334800,-6.116,0.312,1,audio_features,spotify:track:5FCyoZGaN6nRod1oNDJIWZ
4UYtpsMTGXFEgujxEaBfz7,0.376,0.093,109.88,0.0276,0.456,0.0,4,0.69,7,182973,-7.023,0.358,1,audio_features,spotify:track:4UYtpsMTGXFEgujxEaBfz7
6T6nDJ9Cn4a6bFayUyahKK,0.751,0.471,94.051,0.0526,0.0208,1.77e-06,4,0.721,6,216707,-6.171,0.615,0,audio_features,spotify:track:6T6nDJ9Cn4a6bFayUyahKK
2eBcPwPWuJ5AEFrs1Sb4s3,0.951,0.0749,134.07,0.0611,5.45e-05,0.00341,4,0.486,2,301973,-4.182,0.37,1,audio_features,spotify:track:2eBcPwPWuJ5AEFrs1Sb4s3
7K2vo9oSUzFgmtIXNYegzP,0.741,0.108,117.031,0.0311,0.0867,0.128,4,0.526,10,251947,-5.663,0.17,1,audio_features,spotify:track:7K2vo9oSUzFgmtIXNYegzP
3AeyGCtTkquIpBTpos1Vlh,0.823,0.131,127.971,0.0544,0.0263,3.69e-05,4,0.576,7,247761,-4.285,0.594,1,audio_features,spotify:track:3AeyGCtTkquIpBTpos1Vlh
5ihS6UUlyQAfmp48eSkxuQ,0.161,0.117,159.375,0.0318,0.883,0.000223,4,0.414,7,199493,-22.32,0.423,0,audio_features,spotify:track:5ihS6UUlyQAfmp48eSkxuQ
6iE0G2dqIEqnTFnaMhnN1v,0.76,0.12,92.471,0.307,0.0114,5.07e-05,4,0.468,6,231106,-5.325,0.344,1,audio_features,spotify:track:6iE0G2dqIEqnTFnaMhnN1v
5Vc8Q44km1XhCEd4KPQP2t,0.838,0.0934,115.158,0.0324,0.122,3.48e-06,4,0.535,9,239547,-6.889,0.78,1,audio_features,spotify:track:5Vc8Q44km1XhCEd4KPQP2t
1VhOQbxcpzfSp0l05D1otN,0.848,0.319,137.688,0.0463,0.000241,2.56e-05,4,0.212,5,317427,-4.729,0.132,0,audio_features,spotify:track:1VhOQbxcpzfSp0l05D1otN
3ZLUpiWDiRVQSvWCSkEhns,0.893,0.0522,94.592,0.057,0.000866,0.0,3,0.219,1,312427,-3.342,0.411,1,audio_features,spotify:track:3ZLUpiWDiRVQSvWCSkEhns
7EtzzWGy0GuZCyJJjew5JO,0.768,0.313,150.026,0.0369,0.0132,0.132,4,0.597,5,228400,-6.739,0.167,0,audio_features,spotify:track:7EtzzWGy0GuZCyJJjew5JO
7kw6yVmdZGuRcWGi4adXYT,0.665,0.117,104.656,0.0382,0.000458,0.000893,4,0.273,9,239027,-8.795,0.514,1,audio_features,spotify:track:7kw6yVmdZGuRcWGi4adXYT
2p0cuDhiErXxGoPOYfdvyt,0.87,0.101,138.037,0.0521,0.00232,1.48e-06,4,0.545,7,256693,-9.449,0.648,1,audio_features,spotify:track:2p0cuDhiErXxGoPOYfdvyt
4IoYz8XqqdowINzfRrFnhi,0.803,0.136,151.994,0.0413,0.0187,0.0,4,0.338,8,241853,-5.412,0.4,0,audio_features,spotify:track:4IoYz8XqqdowINzfRrFnhi
3rRnZxirBkR3CtIjiGBae2,0.946,0.379,95.056,0.0443,0.032,0.00805,4,0.685,1,228920,-2.746,0.774,0,audio_features,spotify:track:3rRnZxirBkR3CtIjiGBae2
22cB5QKZu7kI1tstpdKbzo,0.909,0.333,78.544,0.0623,0.0111,7.75e-06,4,0.22,2,294733,-3.489,0.217,1,audio_features,spotify:track:22cB5QKZu7kI1tstpdKbzo
1pxPtN4qoMvX8KmGscOxYr,0.945,0.347,131.923,0.0519,0.00198,0.412,4,0.325,6,423453,-5.331,0.372,0,audio_features,spotify:track:1pxPtN4qoMvX8KmGscOxYr
6DLyfS3eKZrkKUfo9awxUM,0.966,0.662,116.963,0.227,0.0447,0.0,4,0.753,1,251107,-4.34,0.575,1,audio_features,spotify:track:6DLyfS3eKZrkKUfo9awxUM
7BGPtLMcwahuBkOR6hjV4i,0.65,0.11,119.992,0.0379,0.044,0.000262,4,0.778,4,230893,-6.281,0.761,0,audio_features,spotify:track:7BGPtLMcwahuBkOR6hjV4i
2Foc5Q5nqNiosCNqttzHof,0.811,0.101,116.047,0.038,0.0426,1.07e-06,4,0.794,6,248413,-8.966,0.862,0,audio_features,spotify:track:2Foc5Q5nqNiosCNqttzHof
7wGtGgBCDyJuKLjOSESRoZ,0.812,0.0813,172.273,0.0535,0.0143,0.0,4,0.398,2,235373,-4.979,0.734,1,audio_features,spotify:track:7wGtGgBCDyJuKLjOSESRoZ
4ncVYIs3UFvitjvc8RIPkM,0.896,0.795,128.433,0.13,0.0132,0.0273,4,0.228,9,351400,-7.241,0.146,0,audio_features,spotify:track:4ncVYIs3UFvitjvc8RIPkM
09XmZPb82BaqgTh6IRNOR8,0.849,0.109,112.2,0.0987,0.0336,1.07e-06,1,0.503,7,197936,-3.868,0.532,0,audio_features,spotify:track:09XmZPb82BaqgTh6IRNOR8
5atOXzX69XW1pglsNdBZFz,0.889,0.283,203.897,0.0745,0.00292,0.0,4,0.359,4,216333,-3.676,0.645,1,audio_features,spotify:track:5atOXzX69XW1pglsNdBZFz
22E1xlzEaJAMRZbuZ8GDkY,0.839,0.196,175.821,0.393,0.08,0.0,4,0.377,5,214120,-8.444,0.375,0,audio_features,spotify:track:22E1xlzEaJAMRZbuZ8GDkY
4wWfO3quW5mDQZTiYeNnqS,0.716,0.0727,167.947,0.16,0.028,0.0,4,0.662,10,340133,-7.575,0.548,0,audio_features,spotify:track:4wWfO3quW5mDQZTiYeNnqS
7itr4N5bXkAWesPUomCNf7,0.738,0.2,148.002,0.0332,0.0146,0.16,4,0.491,2,502600,-7.04,0.506,1,audio_features,spotify:track:7itr4N5bXkAWesPUomCNf7
1e5grnGb7YIcX9EuJM1mtB,0.822,0.147,155.766,0.0375,4.99e-05,0.00014,4,0.46,2,326293,-6.338,0.448,1,audio_features,spotify:track:1e5grnGb7YIcX9EuJM1mtB
39xlKIt3AQlvCwLWhSurQB,0.72,0.209,130.656,0.0351,0.0102,0.00171,4,0.376,2,239373,-5.748,0.166,1,audio_features,spotify:track:39xlKIt3AQlvCwLWhSurQB
4dTMU4O2DdyIlRlss7v9UP,0.705,0.118,102.221,0.22,0.0233,0.192,4,0.902,8,206893,-7.253,0.771,0,audio_features,spotify:track:4dTMU4O2DdyIlRlss7v9UP
6PV4kNEj40lEWYfOqfgg9p,0.682,0.114,159.87,0.0435,0.00696,4.61e-05,3,0.52,2,265680,-3.72,0.141,1,audio_features,spotify:track:6PV4kNEj40lEWYfOqfgg9p
10o2eLNMG7PZoa1cGb0aPL,0.972,0.0521,132.303,0.0902,8.92e-05,0.00183,4,0.333,7,221907,-2.475,0.362,0,audio_features,spotify:track:10o2eLNMG7PZoa1cGb0aPL
5CWwDSjRKBbH1z8FnplE29,0.93,0.118,103.938,0.0729,0.00145,0.00433,3,0.256,5,282160,-2.96,0.331,1,audio_features,spotify:track:5CWwDSjRKBbH1z8FnplE29
28JSZ4KyzDXnnC2XnJX1db,0.627,0.115,134.945,0.0288,0.00271,2.12e-06,4,0.537,7,297453,-7.229,0.168,1,audio_features,spotify:track:28JSZ4KyzDXnnC2XnJX1db
0fJj1KHiCxZcpnd61urqbm,0.816,0.0927,105.995,0.0271,0.0122,8.58e-06,4,0.615,7,180602,-7.428,0.7,1,audio_features,spotify:track:0fJj1KHiCxZcpnd61urqbm
5I14pkDLXJnGxIdnrp45sm,0.873,0.204,163.796,0.052,0.000608,0.000107,4,0.382,10,241240,-5.409,0.716,1,audio_features,spotify:track:5I14pkDLXJnGxIdnrp45sm
2877ZbUFWX7noWW86t89fH,0.269,0.707,84.259,0.0367,0.664,0.0,4,0.559,8,192726,-12.188,0.299,0,audio_features,spotify:track:2877ZbUFWX7noWW86t89fH
5pugCpimE9DyPxZN3FTnKN,0.927,0.151,120.009,0.055,0.174,0.00191,4,0.749,0,186288,-5.32,0.847,0,audio_features,spotify:track:5pugCpimE9DyPxZN3FTnKN
6brUC8EwzQljB17IQpmxgW,0.464,0.0817,99.835,0.0323,0.0891,0.0,4,0.799,9,270760,-7.6,0.647,0,audio_features,spotify:track:6brUC8EwzQljB17IQpmxgW
4LnjBtyb6Z4AZSDj2ssfvd,0.353,0.343,150.114,0.0413,0.112,2.02e-06,3,0.516,11,289733,-8.202,0.442,0,audio_features,spotify:track:4LnjBtyb6Z4AZSDj2ssfvd
3uaKKAmpor5O8LlUiX5vHX,0.52,0.142,142.361,0.0277,0.0352,0.000951,4,0.647,11,296400,-6.526,0.661,0,audio_features,spotify:track:3uaKKAmpor5O8LlUiX5vHX
0Yo8GhK9HEaeIZetPARrW9,0.799,0.288,136.26,0.0573,0.124,0.000598,4,0.46,9,188120,-3.502,0.27,1,audio_features,spotify:track:0Yo8GhK9HEaeIZetPARrW9
1r9mGafUiSgumJoRqyLrSt,0.358,0.186,100.044,0.0351,0.495,0.0354,4,0.72,0,316627,-9.776,0.59,0,audio_features,spotify:track:1r9mGafUiSgumJoRqyLrSt
3dTGR2oQA1XaC850o5oPdK,0.496,0.968,74.945,0.0613,0.397,0.000107,4,0.667,2,432067,-10.753,0.595,1,audio_features,spotify:track:3dTGR2oQA1XaC850o5oPdK
4CJG0UCViLP02OdSTUsld4,0.95,0.321,105.073,0.12,0.0257,7.31e-06,4,0.724,4,208973,-4.007,0.819,0,audio_features,spotify:track:4CJG0UCViLP02OdSTUsld4
2HHwjGkBWknaHc337QE9mU,0.703,0.179,146.971,0.0295,0.000651,6.87e-05,3,0.454,10,207853,-5.543,0.244,1,audio_features,spotify:track:2HHwjGkBWknaHc337QE9mU
1NWcj1i7x0w2SDI3vHzfLZ,0.877,0.129,115.969,0.0436,0.00161,0.499,4,0.68,1,332406,-5.633,0.863,1,audio_features,spotify:track:1NWcj1i7x0w2SDI3vHzfLZ
1lDWb6b6ieDQ2xT7ewTC3G,0.981,0.111,138.039,0.0901,7.76e-05,0.00142,4,0.51,10,197160,-3.191,0.723,0,audio_features,spotify:track:1lDWb6b6ieDQ2xT7ewTC3G
2inSaXfDWLkOfwYPZItoBw,0.64,0.124,105.981,0.0336,0.29,0.00593,4,0.68,1,322267,-6.691,0.738,0,audio_features,spotify:track:2inSaXfDWLkOfwYPZItoBw
7DLfKgWsdvd7pgW3uzbSyV,0.906,0.21,83.0,0.0642,0.00452,0.0,4,0.566,0,212253,-5.092,0.787,1,audio_features,spotify:track:7DLfKgWsdvd7pgW3uzbSyV
60a0Rd6pjrkxjPbaKzXjfq,0.9,0.322,105.213,0.0584,0.0113,0.0,4,0.553,3,219000,-4.556,0.398,0,audio_features,spotify:track:60a0Rd6pjrkxjPbaKzXjfq
6L4X59GYyuEib5xi6AIMSl,0.504,0.0156,110.023,0.0487,0.04,0.0,4,0.838,7,214896,-8.913,0.698,0,audio_features,spotify:track:6L4X59GYyuEib5xi6AIMSl
7brQHA2CgQpcMBiOlfiXYb,0.701,0.335,83.996,0.0411,0.00892,0.309,4,0.464,6,251187,-5.693,0.356,0,audio_features,spotify:track:7brQHA2CgQpcMBiOlfiXYb
1aUT4xl8iiYNr6emik4qTB,0.931,0.346,155.964,0.467,0.103,1.16e-06,4,0.587,3,283733,-4.426,0.445,1,audio_features,spotify:track:1aUT4xl8iiYNr6emik4qTB
1oKsHUHtU0jsbbBbLBQwY1,0.323,0.12,164.765,0.0392,0.783,0.000543,4,0.44,2,164680,-12.933,0.441,1,audio_features,spotify:track:1oKsHUHtU0jsbbBbLBQwY1
0AaembSdCGIgPPuGgs3fa5,0.774,0.29,109.999,0.0426,0.0471,0.0596,4,0.685,3,340364,-7.985,0.48,0,audio_features,spotify:track:0AaembSdCGIgPPuGgs3fa5
6GbTTP0DhKZHIdlyZ6XyGr,0.93,0.0346,125.99,0.0654,0.00126,0.635,4,0.894,5,355235,-6.698,0.408,0,audio_features,spotify:track:6GbTTP0DhKZHIdlyZ6XyGr
4Ujg2UI7ifFfVlUHB90fne,0.594,0.102,112.963,0.0354,0.00699,0.0253,4,0.745,11,305535,-4.892,0.514,0,audio_features,spotify:track:4Ujg2UI7ifFfVlUHB90fne
34rJB5csnEi8zSmsNCtBVp,0.914,0.143,126.005,0.247,0.00052,0.000168,4,0.553,4,485827,-3.956,0.234,1,audio_features,spotify:track:34rJB5csnEi8zSmsNCtBVp
4uoTMCsfi6WhkMEUkb0RlD,0.548,0.0688,126.009,0.0605,0.0449,0.926,4,0.791,6,457747,-12.849,0.244,0,audio_features,spotify:track:4uoTMCsfi6WhkMEUkb0RlD
1QCAvAxwh23QNVF4eBnIaW,0.525,0.0916,126.004,0.0473,0.00379,0.837,4,0.606,2,493840,-11.533,0.493,1,audio_features,spotify:track:1QCAvAxwh23QNVF4eBnIaW
2MqxwrSisodSN3gRNZxv6d,0.318,0.105,82.135,0.0253,0.646,0.000165,4,0.469,1,275707,-8.648,0.116,1,audio_features,spotify:track:2MqxwrSisodSN3gRNZxv6d
2o7iJxg3veEXMVgXXihvbS,0.569,0.0975,134.945,0.0283,0.0388,0.0348,3,0.467,1,317840,-5.958,0.049,0,audio_features,spotify:track:2o7iJxg3veEXMVgXXihvbS
1UjnlSBQgeqiLVh3irMAGS,0.835,0.132,138.804,0.038,0.0304,0.0,3,0.464,6,234733,-4.177,0.453,1,audio_features,spotify:track:1UjnlSBQgeqiLVh3irMAGS
1F9Yme6EoxhDJK1bWh6ne8,0.926,0.271,168.269,0.166,0.0125,0.0,3,0.157,2,253200,-3.236,0.37,1,audio_features,spotify:track:1F9Yme6EoxhDJK1bWh6ne8
7ahEhRHS4Ji5MFWv8o6vAP,0.637,0.143,128.001,0.093,0.00192,0.796,4,0.793,8,547560,-11.994,0.32,1,audio_features,spotify:track:7ahEhRHS4Ji5MFWv8o6vAP
3UQ7GLdYhcWDCZSh1DPWoW,0.527,0.132,128.047,0.0846,0.104,0.712,4,0.723,6,359000,-10.699,0.264,0,audio_features,spotify:track:3UQ7GLdYhcWDCZSh1DPWoW
5YfANRKyWn4dslV8HttGEq,0.953,0.257,106.945,0.153,0.000166,0.00927,4,0.207,11,244520,-4.635,0.2,1,audio_features,spotify:track:5YfANRKyWn4dslV8HttGEq
7fh66uZE7gVyMAvI3z7Skd,0.934,0.148,157.976,0.0899,1.8e-05,0.000549,4,0.339,4,246213,-4.132,0.431,0,audio_features,spotify:track:7fh66uZE7gVyMAvI3z7Skd
0t4W82nBkYw2w9HvGQa6FP,0.693,0.534,136.947,0.0318,0.000344,2.9e-06,4,0.467,2,316587,-4.307,0.133,1,audio_features,spotify:track:0t4W82nBkYw2w9HvGQa6FP
3nvMVJAHo9snRFYI5swjZx,0.921,0.607,140.105,0.0415,0.000933,0.00476,4,0.505,0,361680,-5.96,0.207,0,audio_features,spotify:track:3nvMVJAHo9snRFYI5swjZx
062qgspS56xZybFl47DEEQ,0.525,0.0385,115.002,0.0731,0.00105,0.899,4,0.789,5,602651,-9.949,0.919,0,audio_features,spotify:track:062qgspS56xZybFl47DEEQ
4U5X4q8QBjxigq5lyGl4SV,0.8,0.247,92.496,0.0593,0.00169,0.0432,4,0.548,1,260500,-3.631,0.422,0,audio_features,spotify:track:4U5X4q8QBjxigq5lyGl4SV
7LTf7FTOixNwfYK8gmig6j,0.0563,0.109,75.845,0.0421,0.742,0.000105,4,0.578,0,255560,-21.523,0.323,0,audio_features,spotify:track:7LTf7FTOixNwfYK8gmig6j
4sk5d8rNJtjuYH2MofGt4c,0.647,0.12,77.15,0.0417,0.447,0.0231,4,0.543,4,281307,-8.373,0.796,0,audio_features,spotify:track:4sk5d8rNJtjuYH2MofGt4c
56S1rqtk4Wf5w7bk97wRP7,0.749,0.355,130.0,0.0874,0.0383,0.00431,4,0.841,4,242467,-9.871,0.844,0,audio_features,spotify:track:56S1rqtk4Wf5w7bk97wRP7
2vR4ENZLxP2USCI3szDsMO,0.586,0.524,74.838,0.0691,0.0407,0.814,4,0.241,0,295867,-9.442,0.782,0,audio_features,spotify:track:2vR4ENZLxP2USCI3szDsMO
5L776AnMdlt2SFntVhlZ4d,0.373,0.744,145.525,0.0349,0.328,0.156,4,0.262,0,498707,-11.667,0.219,1,audio_features,spotify:track:5L776AnMdlt2SFntVhlZ4d
7FxmsmphMyy09gdqGHeqFC,0.447,0.101,87.522,0.0302,0.195,0.0,4,0.664,11,155373,-8.525,0.539,0,audio_features,spotify:track:7FxmsmphMyy09gdqGHeqFC
1h2uY9oEemBXzmAbCRSE8X,0.728,0.224,149.9,0.0685,0.281,0.0,4,0.579,7,167867,-7.47,0.705,1,audio_features,spotify:track:1h2uY9oEemBXzmAbCRSE8X
4nxNOXWMzgQFPbJgU2L1Jx,0.101,0.0887,111.419,0.0375,0.796,0.0,4,0.571,8,174800,-15.457,0.234,0,audio_features,spotify:track:4nxNOXWMzgQFPbJgU2L1Jx
1trsWurMkkyAki3ih3D7CY,0.541,0.109,127.016,0.0558,0.0578,0.932,4,0.798,1,452043,-14.396,0.259,1,audio_features,spotify:track:1trsWurMkkyAki3ih3D7CY
09QW4fF76kPyigWSunXaGg,0.917,0.0834,128.741,0.0566,0.4,0.000106,4,0.704,0,169000,-6.237,0.512,1,audio_features,spotify:track:09QW4fF76kPyigWSunXaGg
6wC77XJJ1VskyUeJUyBaHM,0.762,0.212,124.001,0.0509,0.00025,0.884,4,0.777,11,415177,-8.897,0.228,0,audio_features,spotify:track:6wC77XJJ1VskyUeJUyBaHM
7vIBxqsNQZ3PehEFQr1ZGt,0.922,0.116,119.929,0.0576,0.0208,0.00213,4,0.676,0,165320,-4.499,0.914,1,audio_features,spotify:track:7vIBxqsNQZ3PehEFQr1ZGt
5ks3okhkCteTbaE7TWttQg,0.904,0.0512,119.936,0.0362,0.00793,0.486,4,0.664,2,249280,-6.072,0.621,0,audio_features,spotify:track:5ks3okhkCteTbaE7TWttQg
4VuKGQiCzE5BdSdvp6Hjoh,0.367,0.279,121.074,0.0318,0.768,0.0,4,0.568,7,320267,-8.15,0.41,1,audio_features,spotify:track:4VuKGQiCzE5BdSdvp6Hjoh
0XdSXNkZ16iDnuDPiiB5aq,0.881,0.233,160.121,0.194,0.0778,0.0,4,0.604,10,178027,-3.976,0.67,0,audio_features,spotify:track:0XdSXNkZ16iDnuDPiiB5aq
5VFzIzR8nACf9Bad4O73f6,0.292,0.0926,90.459,0.0291,0.827,0.00223,4,0.514,9,218587,-11.768,0.157,0,audio_features,spotify:track:5VFzIzR8nACf9Bad4O73f6
0tDbl1SVkdSI4Efi0sA3A8,0.837,0.311,126.021,0.0356,0.0368,0.851,4,0.624,1,338862,-6.533,0.376,0,audio_features,spotify:track:0tDbl1SVkdSI4Efi0sA3A8
41gClWAb7ZEd5fyqQ3hkWv,0.849,0.212,142.951,0.0366,0.0399,1.98e-05,4,0.502,10,259840,-4.323,0.34,0,audio_features,spotify:track:41gClWAb7ZEd5fyqQ3hkWv
5m7Aln5YDLvYW2EG76F8Zc,0.973,0.0924,151.885,0.0514,0.00428,7.36e-06,4,0.451,8,225880,-2.611,0.628,1,audio_features,spotify:track:5m7Aln5YDLvYW2EG76F8Zc
5f67RP41LJxJSPPgbFSTrM,0.54,0.104,151.027,0.0315,0.387,1.35e-06,4,0.408,0,148200,-8.15,0.235,1,audio_features,spotify:track:5f67RP41LJxJSPPgbFSTrM
0GRu2odJjampqZpyubbFU6,0.983,0.0228,167.951,0.0931,0.000129,4.41e-06,4,0.361,3,247613,-3.373,0.385,0,audio_features,spotify:track:0GRu2odJjampqZpyubbFU6
4871nNWGGeXzrEtVg0kvoA,0.719,0.141,133.861,0.0364,0.0524,0.0,4,0.419,3,266587,-3.943,0.257,0,audio_features,spotify:track:4871nNWGGeXzrEtVg0kvoA
2KSH2YpeIJcVNju11O2wg3,0.815,0.112,143.952,0.0428,0.0139,1.9e-05,3,0.286,4,222987,-4.209,0.101,0,audio_features,spotify:track:2KSH2YpeIJcVNju11O2wg3
3QVteHLWhYhBWe7cX2fgev,0.775,0.409,139.932,0.0304,0.000672,0.248,4,0.513,0,303911,-7.202,0.205,0,audio_features,spotify:track:3QVteHLWhYhBWe7cX2fgev
7jCIWJuv5cF8NjMEcBXOS6,0.543,0.104,78.0,0.03,0.492,2.16e-06,4,0.549,9,335573,-7.724,0.496,0,audio_features,spotify:track:7jCIWJuv5cF8NjMEcBXOS6
5aJsnDkoA8ZrUDWQn892KU,0.882,0.138,95.999,0.06,0.00122,0.00156,4,0.454,5,212310,-4.251,0.497,1,audio_features,spotify:track:5aJsnDkoA8ZrUDWQn892KU
6f0g6ljVfQljF8fxgV3uxt,0.8,0.699,196.241,0.26,0.659,0.176,4,0.208,7,373320,-9.628,0.44,1,audio_features,spotify:track:6f0g6ljVfQljF8fxgV3uxt
2SMDdT0TPMtDmYGeeDKUhq,0.969,0.082,84.881,0.0915,0.43,1.26e-06,4,0.536,6,239575,-2.62,0.805,0,audio_features,spotify:track:2SMDdT0TPMtDmYGeeDKUhq
0wkBrHkKUcNXYd4bdS3qIK,0.857,0.215,134.266,0.069,0.000216,0.141,4,0.369,0,214413,-8.191,0.726,1,audio_features,spotify:track:0wkBrHkKUcNXYd4bdS3qIK
63mkh4yABneHUVhvLCtGau,0.479,0.0829,120.301,0.0268,0.465,0.0,4,0.594,7,270560,-6.671,0.0879,1,audio_features,spotify:track:63mkh4yABneHUVhvLCtGau
1kuTu5JbsFwC2dolLdPBMl,0.469,0.139,70.26,0.0308,0.298,3.66e-05,4,0.547,4,300827,-5.773,0.272,1,audio_features,spotify:track:1kuTu5JbsFwC2dolLdPBMl
5JQ5aaV81KFvRvqHMtWrwt,0.381,0.11,92.481,0.0268,0.643,1.05e-06,4,0.437,6,171533,-5.967,0.501,1,audio_features,spotify:track:5JQ5aaV81KFvRvqHMtWrwt
2MIuA0CSLZKdxigh0CiKWr,0.749,0.115,110.001,0.0618,0.00242,0.633,4,0.744,8,405818,-7.507,0.635,1,audio_features,spotify:track:2MIuA0CSLZKdxigh0CiKWr
4X1LS2LEYxKdlvHq5oZesi,0.634,0.329,97.919,0.0252,0.145,0.000984,4,0.58,7,285347,-11.058,0.935,1,audio_features,spotify:track:4X1LS2LEYxKdlvHq5oZesi
6Yxin96UmiWo84Sds3paQY,0.868,0.0859,153.971,0.0569,0.0601,0.0,4,0.566,2,195200,-6.182,0.945,1,audio_features,spotify:track:6Yxin96UmiWo84Sds3paQY
540vJvqObj7Bpbzdn7aJmm,0.942,0.333,142.992,0.0348,0.00639,0.0381,4,0.607,9,357293,-5.606,0.293,0,audio_features,spotify:track:540vJvqObj7Bpbzdn7aJmm
6GiXJwhmcseIwG96Q1CHHA,0.4,0.106,147.887,0.058,0.901,0.00016,4,0.553,9,170827,-10.49,0.0747,1,audio_features,spotify:track:6GiXJwhmcseIwG96Q1CHHA
6tDywfmGhgClLH7AgSwWOO,0.312,0.0819,127.997,0.0598,0.0081,0.892,4,0.809,4,455503,-13.278,0.255,0,audio_features,spotify:track:6tDywfmGhgClLH7AgSwWOO
